Type,Vessel_Name,Built,Size_Dwt,Builder,Sold,En_Bloc,Price,Sellers,Buyers,SOx_Scrubber_Fitted,Eco_Engine,Newbuild_Price,Scrap_Price,TCR_6M,TCR_1Yr,TCR_3Yrs,TCR_5Yrs,TCR_1Yr_Class,Age_Yrs,Builder_Country,China,India,Indonesia,Japan,Other,Philippines,South_Korea,Taiwan,Vietnam,Class
Bulk,Boreal,2002,74181,Namura Shipbuilding,2019-09-25,0,7,Orion Reederei,Clients of Bright Navigation,0,0,27.5,4.54988,,12900,12250,11500,14150,17,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Little Prince,2001,74133,Namura Shipbuilding,2019-09-25,0,6,Alcyon Shpg.,Clients of Bright Navigation,0,0,27.5,4.54988,,12900,12250,11500,14150,18,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,SBI Cougar*,2015,63592,Chengxi Shipyard,2019-09-24,1,18.95,Scorpio Bulkers,Clients of CDB Leasing,0,1,26,3.5955,14000,14062.5,11250,11250,12187.5,4,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Puma*,2014,63542,Chengxi Shipyard,2019-09-24,1,18.95,Scorpio Bulkers,Clients of CDB Leasing,1,1,26,3.5955,14000,14062.5,11250,11250,12187.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,King Island,2015,57631,Tsuneishi Zosen,2019-09-18,0,20.5,Toshin Kisen,Clients of Pacific Basin,0,1,26,3.5955,14000,12187.5,10000,9750,12187.5,4,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Navios Oriana,2012,61442,Iwagi Zosen,2019-09-18,0,17.5,Meiho Kaiun,Clients of Pacific Basin,0,0,26,3.5955,14000,14062.5,11250,11250,12187.5,7,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Saldanha Bay,2015,35947,Shikoku Dock.,2019-09-18,0,18.63,Nissen Kaiun,Clients of Pacific Basin,0,1,24,2.58113,11875,10562.5,9250,9250,10562.5,4,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Seal Island,2015,35947,Shikoku Dock.,2019-09-18,0,17.2,Nissen Kaiun,Clients of Pacific Basin,0,1,24,2.58113,11875,10562.5,9250,9250,10562.5,4,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Iyo Wind,2008,53554,Iwagi Zosen,2019-09-17,0,10.45,Biko Kisen,Clients of Thalkat Shipping,0,0,26,3.5955,14000,12187.5,10000,9750,12187.5,11,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Miss Simona,2010,34602,SPP Tongyoung SY,2019-09-17,0,8.7,Perseveranza di Nav,Italian interests,0,0,21.55,2.58113,9187.5,8875,8000,8000,10562.5,9,South Korea,0,0,0,0,0,0,1,0,0,Handysize
Bulk,Nemo,1999,49361,I.H.I. (Tokyo),2019-09-17,0,5.25,Nomikos Transworld,Chinese interests,0,0,26,3.5955,14000,12187.5,10000,9750,12187.5,20,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,SAM Falcon,2011,34268,Zhejiang Jingang,2019-09-17,0,8.75,SAM SA,Dutch interests,0,0,21.55,2.58113,9187.5,8875,8000,8000,10562.5,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Frontier Voyager,2012,180737,Tsuneishi Cebu,2019-09-16,0,24,Fukujin Shipping,European interests,0,1,51,8.0385,31125,22000,16875,16250,22000,7,Philippines,0,0,0,0,0,1,0,0,0,Capesize
Bulk,Elena K,2000,28599,Naikai Zosen Setoda,2019-09-13,0,4,Mariners Shpg Agen,Undisclosed interests,0,0,21.55,2.58113,9187.5,8875,8000,8000,10562.5,19,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Celigny*,2016,180981,Imabari SB Hiroshima,2019-09-12,0,42.5,SwissMarine Services,Clients of JP Morgan,0,1,51,8.0385,32500,22500,17125,16250,22500,3,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Corsier*,2016,181074,Imabari SB Hiroshima,2019-09-12,0,42.5,SwissMarine Services,Clients of JP Morgan,0,1,51,8.0385,32500,22500,17125,16250,22500,3,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Dubai Ambassador,2004,56060,Mitsui SB (Tamano),2019-09-11,0,8,Emarat Maritime,Undisclosed interests,0,0,26,3.5955,14250,12437.5,10000,9750,12437.5,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Elvira Bulker,2011,31858,Hakodate Dock,2019-09-11,0,10.3,Lauritzen Bulkers,Greek interests,0,0,21.55,2.58113,9187.5,9000,8250,8250,10125,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Kashi Arrow,2009,54204,Oshima Shipbuilding,2019-09-11,0,10.5,Santoku Shipping,Undisclosed interests,0,0,26,3.5955,14250,12437.5,10000,9750,12437.5,10,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Sea Rising,2012,76243,Zhejiang Yangfan,2019-09-11,0,13,Seatankers Mgmt,Undisclosed interests,0,0,27.5,4.54988,,14000,12375,12000,15375,7,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Trans Friendship II,2010,31744,Guangzhou Huangpu,2019-09-11,0,7.4,Sinotrans Shipping,Indonesian interests,0,0,21.55,2.58113,9187.5,9000,8250,8250,10125,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Aristofanis I,2005,177477,Mitsui SB (Chiba),2019-09-09,0,16.65,Spring Marine Bulk SA,Korean interests,0,0,51,8.0385,31500,21500,16125,15250,22500,14,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Duke Orsino,2005,91439,Oshima Shipbuilding,2019-09-09,0,11.3,KD Ocean Co.,Chinese interests,0,0,28,,,,,,,14,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Pacific Knight,1996,67871,Imabari SB Marugame,2019-09-09,0,6.5,ATL Shipping Ltd.,Chinese interests,0,0,27.5,4.54988,,14000,12375,12000,15375,23,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Paolo U,1997,48227,Oshima Shipbuilding,2019-09-09,0,4,Bukit Panjang,Chinese interests,0,0,26,3.5955,14250,12437.5,10000,9750,12437.5,22,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Sheng An Da 67,2011,26756,Lianyungang Wuzhou,2019-09-08,0,6.31504,Qinzhou Guiqin,Undisclosed interests,0,0,21.55,2.58113,9187.5,9000,8250,8250,10125,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Nord Explorer,2009,58803,Tsuneishi Cebu,2019-09-06,0,12.5,Keymax Maritime,Bangladeshi interests,0,0,26,3.5955,14250,12437.5,10000,9750,12437.5,10,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,YM Virtue,2003,76610,Imabari SB Marugame,2019-09-06,0,7.35,Kuang Ming Shpg.,Chinese interests,0,0,27.5,4.54988,,14000,12375,12000,15375,16,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Azul Challenge,2004,203277,Universal SB Ariake,2019-09-05,0,17.5,Mizuho Sangyo,Clients of Zodiac Maritime,0,0,53,,,,,,,15,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Carina Ocean,2009,58765,Tsuneishi Cebu,2019-09-05,0,12.1,Diamond Star Shpg,Greek interests,0,0,26,3.5955,14500,12500,10000,9750,12500,10,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Emilie Bulker*,2010,32691,Jiangmen Nanyang,2019-09-05,0,7.25,Lauritzen Bulkers,Clients of Clipper Group,0,0,21.55,2.58113,9187.5,9000,8250,8250,10375,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Ergina Luck,1999,73796,Tsuneishi Zosen,2019-09-05,0,6.5,Eurobulk,Undisclosed interests,0,0,27.5,4.54988,,14750,12375,11500,16125,20,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Harvest Moon,1996,73040,Samsung HI,2019-09-05,0,4.5,ADM Shipping,Chinese interests,0,0,27.5,4.54988,,14750,12375,11500,16125,23,South Korea,0,0,0,0,0,0,1,0,0,Panamax
Bulk,Medi Valencia,2008,56014,Mitsui SB (Tamano),2019-09-05,0,12.2,"D'Amico Soc di Nav",Clients of SR Shipping,0,0,26,3.5955,14500,12500,10000,9750,12500,11,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Orchard Bulker*,2010,32500,Jiangmen Nanyang,2019-09-05,0,7.25,Lauritzen Bulkers,Clients of Clipper Group,0,0,21.55,2.58113,9187.5,9000,8250,8250,10375,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Sentosa Bulker*,2010,32755,Jiangmen Nanyang,2019-09-05,0,7.25,Lauritzen Bulkers,Clients of Clipper Group,0,0,21.55,2.58113,9187.5,9000,8250,8250,10375,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Harriette N,2011,176216,Shanghai Waigaoqiao,2019-09-03,0,24,Neu Seeschiffahrt,Clients of Ningbo Marine,0,0,51,8.0385,32625,22000,16250,15250,23000,8,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,C. S. Star,2011,33171,Kanda Zosensho,2019-08-29,0,10.3,Chugoku Sogyo Co.,Greek interests,0,0,21.55,2.61554,9187.5,9000,8250,8250,10250,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Lady Mary,2001,52027,Tsuneishi Cebu,2019-08-29,0,5.5,Belgara Properties,Chinese interests,0,0,26,3.648,14625,12125,10000,9750,12125,18,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,SAM Phoenix,2011,34264,Zhejiang Jingang,2019-08-29,0,8.76,SAM SA,Greek interests,0,0,21.55,2.61554,9187.5,9000,8250,8250,10250,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Vitagrace,2001,75921,Kanasashi K.K.,2019-08-29,0,6.5,Vita Management SA,Chinese interests,0,0,27.5,4.61358,,14125,12375,11625,16000,18,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Bergen,2015,60319,JMU Kure Shipyard,2019-08-27,0,21.5,Noma Kaiun KK,Clients of Conti-Lines,0,1,26,3.648,14625,13812.5,11000,11000,12125,4,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,N/B Toyohashi SB 3731,2019,61000,Toyohashi SB,2019-08-27,0,28,Dowa Line Co Ltd,Japanese interests,0,1,26,3.648,14625,13812.5,11000,11000,12125,0,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,N/B Toyohashi SB 3732,2020,61000,Toyohashi SB,2019-08-27,0,28,Dowa Line Co Ltd,Japanese interests,0,1,26,3.648,14625,13812.5,11000,11000,12125,-1,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Bahia 1,2012,82250,Tsuneishi Tadotsu SB,2019-08-23,0,19.5,Nikko Kisen KK,Undisclosed interests,0,0,28,4.61358,,16000,14250,13500,16000,7,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Clipper Victory,2015,77119,Imabari SB Marugame,2019-08-23,0,20,Grace Ocean,Greek interests,0,1,27.5,4.61358,,14125,12375,11625,16000,4,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,John Wulff,2010,93282,Zhejiang Yangfan,2019-08-21,0,13,Hermann Wulff,Clients of Laskaridis Shipping,0,0,35,,,,,,,9,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Lily Fortune,2000,91439,Oshima Shipbuilding,2019-08-21,0,7,Taiheiyo Kisen,Chinese interests,0,0,28,,,,,,,19,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Vamos,2004,76466,Tsuneishi Zosen,2019-08-21,0,9.5,Avin International,Undisclosed interests,0,0,27.5,4.61358,,13875,12125,11625,15500,15,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Anodos,2000,28075,Bohai Shipbuilding,2019-08-14,0,4.25,Lidmar Shipping,Undisclosed interests,0,0,21.55,2.61554,9375,9250,8750,8750,10250,19,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Golden Island,2012,51679,Oshima Shipbuilding,2019-08-13,0,12,Shikishima Kisen,Undisclosed interests,0,0,26,3.648,12625,11500,9875,9625,11500,7,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Heina,2005,76598,Imabari SB Marugame,2019-08-13,0,10.2,Mowinckels Rederi,Undisclosed interests,0,0,27.5,4.61358,,13050,11800,11300,14200,14,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Ivan Lopatin,2010,33324,Yangzhou Ryuwa SB,2019-08-13,0,5.5,Murmansk Shpg Co,U.A.E. interests,0,0,21.55,2.61554,9375,9250,8750,8750,10250,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Hedvig Bulker,2011,31872,Hakodate Dock,2019-08-09,0,10.25,Lauritzen Bulkers,Undisclosed interests,0,0,21.55,2.61554,9375,9250,8750,8750,10250,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Aquakula,2007,55309,Oshima Shipbuilding,2019-08-06,0,12.1,GoodBulk,Indonesian interests,0,0,26,3.648,12625,11625,10000,9625,11625,12,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Atlantic Grace,2010,33709,Shin Kochi Jyuko,2019-08-06,0,9.5,NS United KK,Undisclosed interests,0,0,21.55,2.61554,9375,9250,8750,8750,10250,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ljuta,2001,31812,Hakodate Dock,2019-08-05,0,5,Dabinovic (Monaco),Undisclosed interests,0,0,21.55,2.61554,9375,9250,8750,8750,10250,18,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Sheng An Da 69,2011,32906,Fujian Baima,2019-08-05,0,10.79228,Qinzhou Guiqin,Chinese interests,0,1,21.55,2.61554,9375,9250,8750,8750,10250,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Hinode Maru,2012,58630,Kawasaki HI Sakaide,2019-08-02,0,16.2,Hinode Kaiun,Greek interests,0,0,26,3.648,12625,11625,10000,9625,11625,7,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Jun Ling,2000,45724,Tsuneishi Zosen,2019-08-02,0,8.37,Fuzhou Junling,Undisclosed interests,0,0,26,3.648,12625,11625,10000,9625,11625,19,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Marie Grace,2008,53549,Iwagi Zosen,2019-08-02,0,10.5,Misuga Kaiun Co Ltd,Undisclosed interests,0,0,26,3.648,12625,11625,10000,9625,11625,11,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Nord Manatee,2010,57982,Tsuneishi Cebu,2019-08-02,0,13,Norden A/S,Greek interests,0,0,26,3.648,12625,11625,10000,9625,11625,9,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Blue Cat,2009,56956,Zhejiang Zhenghe SB,2019-08-01,0,9,Seacrest Shipping,Greek interests,0,0,26,3.648,13000,11500,10000,9625,11500,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Haruka,2011,28392,I-S Shipyard,2019-08-01,0,7,Fukusei Sangyo,Clients of Allseas Inc,0,0,21.55,2.61554,9375,9250,8750,8750,10250,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Nirefs,2001,75311,Hyundai Samho HI,2019-08-01,0,6.7,Diana Shipping,Clients of Castor Maritime,0,0,27.5,4.61358,,13850,12350,11600,15100,18,South Korea,0,0,0,0,0,0,1,0,0,Panamax
Bulk,Sinar Kapuas,2011,57374,STX SB (Jinhae),2019-08-01,0,11,Samudera Shpg Line,Chinese interests,0,0,26,3.648,13000,11500,10000,9625,11500,8,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,Zhong Ning Hai,2012,28213,Dongxin HI,2019-07-31,0,7.49314,Jinbai Shpg,Chinese interests,0,0,21.55,2.7524,9375,9250,8750,8750,10250,7,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Eternal Grace,2006,76585,Imabari SB Marugame,2019-07-26,0,9.5,Toshin Kisen,Chinese interests,0,0,27.5,4.98478,,13850,12350,11600,15100,13,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Nord Destiny,2008,83684,Sanoyas,2019-07-25,0,14.5,Grace Ocean,Undisclosed interests,0,0,28,4.98478,,15625,13625,12875,15625,11,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Crane Island,2009,32154,Kanda Zosensho,2019-07-24,0,8.8,Kobe Shipping,Greek interests,0,0,21.55,2.7524,9250,9125,8750,8750,10125,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Diana Schulte*,2010,79699,New Times SB,2019-07-24,0,11.5,Thomas Schulte,Chinese interests,0,0,27.5,4.98478,,14375,12375,11625,15625,9,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Dora Schulte*,2010,79607,New Times SB,2019-07-24,0,11.5,Thomas Schulte,Chinese interests,0,0,27.5,4.98478,,14375,12375,11625,15625,9,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Ikan Jerung,2009,31760,Saiki Hvy. Ind.,2019-07-24,0,9,Nikko Kisen KK,Clients of Taylor Maritime HK,0,0,21.55,2.7524,9250,9125,8750,8750,10125,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Jake D,2010,114671,New Century SB,2019-07-24,0,17.5,Century Bulk,Clients of Anglo International,0,0,40.5,,,,,,,9,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Ogna,2008,75750,Jiangsu Rongsheng,2019-07-24,0,10.3,Mowinckels Rederi,Greek interests,0,0,27.5,4.98478,,14375,12375,11625,15625,11,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Shinyo Diligence,2006,176955,Namura Shipbuilding,2019-07-24,0,16.5,Shinyo International,Clients of Xin Yuan Enterprises,0,0,51,8.78876,28750,20375,16000,15375,21375,13,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,GH Rough Habit,2012,63301,Sinopacific Dayang,2019-07-23,0,16.6,Celsius Shipping,Clients of GriegMaas,0,1,26,3.8516,13375,13000,10875,10750,11625,7,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Nord Steel,2007,180230,Imabari SB Saijo,2019-07-21,0,18,Singa Star,Greek Interests,0,0,51,8.78876,29750,21375,17000,16375,21375,12,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Bright Hero,2009,51725,Oshima Shipbuilding,2019-07-19,0,10,Sato Steamship,Undisclosed interests,0,0,26,3.8516,13375,11625,10000,9625,11625,10,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Cape Maria,2005,170012,Hyundai Samho HI,2019-07-19,0,14,Empire Bulkers,Greek interests,0,0,51,8.78876,28750,20375,16000,15375,21375,14,South Korea,0,0,0,0,0,0,1,0,0,Capesize
Bulk,Island Spirit,2013,31864,Hakodate Dock,2019-07-19,0,11,NYK Bulk & Projects,Greek interests,0,0,21.55,2.7524,9250,9125,8750,8750,10125,6,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Kestrel I,2004,50351,Kawasaki HI Kobe,2019-07-19,0,7.3,Eagle Bulk Shipping,Undisclosed interests,0,0,26,3.8516,13375,11625,10000,9625,11625,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Sagittarius Ocean,2014,37052,Onomichi Dockyd,2019-07-19,0,15.3,Diamond Star Shpg,Dutch interests,0,1,24,2.7524,10250,10125,9750,9750,10125,5,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Sinar Kutai,2011,57334,STX SB (Jinhae),2019-07-19,0,11,Samudera Shpg Line,Chinese interests,0,0,26,3.8516,13375,11625,10000,9625,11625,8,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,Star Gamma,2002,53098,Oshima Shipbuilding,2019-07-19,0,6.8,Star Bulk Carriers,Maltese interests,0,0,26,3.8516,13375,11625,10000,9625,11625,17,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,MSXT Vivienne,2004,175085,Shanghai Waigaoqiao,2019-07-18,0,12.5,QC Shpg,Clients of Agricore Shipping,0,0,51,8.78876,28500,20375,16000,15375,21375,15,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,Federica Prima,2005,76596,Imabari SB Marugame,2019-07-17,0,8.5,Augustea Med,Chinese interests,0,0,27.5,4.98478,,13500,12250,11000,15000,14,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Aurora Bulker,2004,32729,Kanda Zosensho,2019-07-16,0,6,Sincere Industrial,Greek interests,0,0,21.55,2.7524,9000,9000,8750,8750,10000,15,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Judi Alamar,1995,28760,Naikai Zosen Setoda,2019-07-16,0,3.4,Eastern Star Shpg,Middle Eastern interests,0,0,21.55,2.7524,9000,9000,8750,8750,10000,24,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Tai Happiness,2004,52686,Oshima Shipbuilding,2019-07-16,0,7.5,Taiwan Navigation,Hong Kong interests,0,0,26,3.8516,12175,10625,10000,9625,10625,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Tomini Infinity,2010,56720,COSCO Guangdong,2019-07-16,0,10.1,Tomini Shipping,Undisclosed interests,0,0,26,3.8516,12175,10625,10000,9625,10625,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Courageous,2004,28510,Imabari SB (Imabari),2019-07-15,0,5.8,Blue Wall Shipping,Lebanese interests,0,0,21.55,2.7524,9000,9000,8750,8750,10000,15,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,FH Fang Cheng*,2015,81458,Jinhai Heavy Ind,2019-07-15,1,15,HNA Logistics,Clients of CDB Leasing,0,0,28,4.98478,,15000,13500,12500,15000,4,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,FH Ri Zhao*,2015,79489,Jinhai Heavy Ind,2019-07-15,1,15,HNA Logistics,Clients of CDB Leasing,0,0,27.5,4.98478,,13500,12250,11000,15000,4,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Glarus,2001,46513,Mitsui SB (Tamano),2019-07-15,0,6.2,Massoel Shipping,Chinese interests,0,0,26,3.8516,12175,10625,10000,9625,10625,18,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Konstantinos D,2000,50326,Mitsui SB (Tamano),2019-07-15,0,5.3,Hellenic Carriers,Chinese interests,0,0,26,3.8516,12175,10625,10000,9625,10625,19,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Maritime Coaction,2008,28282,I-S Shipyard,2019-07-15,0,7.53,MSI Ship Mgmt,Clients of PT Pelita Samudera,0,0,21.55,2.7524,9000,9000,8750,8750,10000,11,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Zhen Bang*,2015,79343,Jinhai Heavy Ind,2019-07-15,1,15,HNA Logistics,Clients of CDB Leasing,0,0,27.5,4.98478,,13500,12250,11000,15000,4,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Ocean Topaz,2013,92859,COSCO Dalian SY,2019-07-12,0,15,Noble Group,Chinese interests,0,0,28,,,,,,,6,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Lowlands Phoenix,2004,177036,Namura Shipbuilding,2019-07-11,0,13,CLdN Cobelfret NV,Chinese interests,0,0,51,8.78876,27000,19625,15500,15250,20625,15,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Global Mercator,2011,182307,Universal SB (Tsu),2019-07-09,0,26,Nissen Kaiun,Greek interests,0,1,51,8.78876,28000,20625,16500,16250,20625,8,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,IVS Knot,2010,33143,Kanda Zosensho,2019-07-09,0,13,Island View Shpg.,Japanese interests,0,0,21.55,2.7524,9000,9000,8750,8750,10000,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Red Lotus,2006,83007,Tsuneishi Zosen,2019-07-09,0,12.6,Santoku Shipping,Greek interests,0,0,28,4.98478,,14000,12625,12250,14000,13,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Tomini Sincerity,2012,56812,Yangzhou Guoyu SB,2019-07-09,0,10.8,Tomini Shipping,Chinese interests,0,1,26,3.8516,11000,10500,9750,9500,10500,7,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Emma Bulker*,2010,31887,Hakodate Dock,2019-07-05,0,9.5,Lauritzen Bulkers,Clients of Taylor Maritime,0,0,21.55,2.7524,9000,9000,8750,8750,10000,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Louise Bulker*,2010,31881,Hakodate Dock,2019-07-05,0,9.5,Lauritzen Bulkers,Clients of Taylor Maritime,0,0,21.55,2.7524,9000,9000,8750,8750,10000,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Star Anna,2015,63038,Jiangsu Hantong HI,2019-07-05,0,18,Star Bulk Carriers,Greek interests,0,1,26,3.8516,11000,12375,10750,10500,10500,4,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Evelyn Schulte,2012,115340,Jiangnan Changxing,2019-07-04,0,15.5,Thomas Schulte,Clients of Oldendorff Carriers,0,0,40.5,,,,,,,7,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Allstars,2000,28520,Imabari SB (Imabari),2019-07-03,0,4.5,Allseas Inc.,Chinese interests,0,0,21.55,2.7524,8875,8875,8500,8500,9875,19,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Daiwan Ace,2014,34358,Namura Shipbuilding,2019-07-03,0,15.3,Wisdom Marine Group,Dutch interests,0,0,21.55,2.7524,8875,8875,8500,8500,9875,5,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Graig Rotterdam,2012,34827,CSC Jiangdong,2019-07-02,0,9,Graig Shpg,Greek interests,0,0,21.55,2.7524,8875,8875,8500,8500,9875,7,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Tomini Victory,2012,56812,Yangzhou Guoyu SB,2019-07-02,0,10.8,Tomini Shipping,Chinese interests,0,1,26,3.8516,10375,10250,9500,9250,10250,7,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Gea,2005,33562,Shin Kurushima,2019-06-28,0,6.86,Naviera Ulises Ltd.,Undisclosed interests,0,0,21.55,3.02764,8875,8875,8500,8500,9875,14,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,King Canola,2013,28207,Imabari SB (Imabari),2019-06-28,0,8.4,Sandigan Ship,Clients of Newport SA,0,0,21.55,3.02764,8875,8875,8500,8500,9875,6,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Alkyon,2015,36056,CSC Jinling Shipyard,2019-06-27,0,12,Ariston Navigation,Clients of Densay Shipping,0,1,24,3.02764,9875,9875,9500,9500,9875,4,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Odigitria,2001,46509,Mitsui SB (Tamano),2019-06-27,0,5.8,Anbros Maritime SA,Undisclosed interests,0,0,26,4.23676,10250,9875,9250,9250,9875,18,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Pistis,2004,52388,Tsuneishi Zosen,2019-06-27,0,7.5,Hellenic Carriers,Chinese interests,0,0,26,4.23676,10250,9875,9250,9250,9875,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Crystal Wind,2009,76523,Shin Kasado Dock,2019-06-26,0,13,Sato Steamship,Greek interests,0,0,27.5,5.34952,,11450,10275,10250,12500,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
