DATE,TTM_10
1964-10-15,0.042238089802578
1964-10-16,0.0423165566172639
1964-10-19,0.0422491631425359
1964-10-20,0.0420639538425613
1964-10-21,0.0420466148126022
1964-10-22,0.0421113126682138
1964-10-23,0.0422268891122912
1964-10-26,0.0421849539180523
1964-10-27,0.0420780052366094
1964-10-28,0.041976962886408
1964-10-29,0.0418871885724241
1964-10-30,0.0418869810267961
1964-11-02,0.0417946528662789
1964-11-04,0.0418904823651249
1964-11-05,0.0417223878507795
1964-11-06,0.0417540088365802
1964-11-09,0.0416460893762114
1964-11-10,0.0414603637908397
1964-11-12,0.0413065058651398
1964-11-13,0.0413777481310245
1964-11-16,0.0413325465510959
1964-11-17,0.0412977274133308
1964-11-18,0.0413868521716017
1964-11-19,0.0412508349265506
1964-11-20,0.0414044775350557
1964-11-23,0.0419279590961945
1964-11-24,0.0420106993932667
1964-11-25,0.041851728161006
1964-11-27,0.0418351581803598
1964-11-30,0.0420331885468546
1964-12-01,0.0420984432577407
1964-12-02,0.0419900786965026
1964-12-03,0.041778641207197
1964-12-04,0.0416830146485825
1964-12-07,0.0414873524436181
1964-12-08,0.0413431336407233
